"STRUCTURE","STRUCTURE_ID","ACTION","FREQ","REF_AREA","INDICATOR","SEX","AGE","URBANISATION","UNIT_MEASURE","COMP_BREAKDOWN_1","COMP_BREAKDOWN_2","COMP_BREAKDOWN_3","TIME_PERIOD","OBS_VALUE","UNIT_TYPE","DECIMALS","DATABASE_ID","TIME_FORMAT","UNIT_MULT","OBS_STATUS","OBS_CONF","FREQ_LABEL","REF_AREA_LABEL","INDICATOR_LABEL","SEX_LABEL","AGE_LABEL","URBANISATION_LABEL","UNIT_MEASURE_LABEL","COMP_BREAKDOWN_1_LABEL","COMP_BREAKDOWN_2_LABEL","COMP_BREAKDOWN_3_LABEL","UNIT_TYPE_LABEL","DECIMALS_LABEL","DATABASE_ID_LABEL","TIME_FORMAT_LABEL","UNIT_MULT_LABEL","OBS_STATUS_LABEL","OBS_CONF_LABEL"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BGD","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","83.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Bangladesh","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BEN","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","96.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Benin","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BEN","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","57.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Benin","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BEN","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","72.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Benin","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BEN","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","51.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Benin","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BEN","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","22.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Benin","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BEN","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","9.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Benin","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BOL","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2006","50.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Bolivia","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BOL","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2008","74.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Bolivia","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BOL","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2010","78.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Bolivia","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BOL","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","84.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Bolivia","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BOL","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","88.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Bolivia","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BOL","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","94.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Bolivia","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BOL","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","104.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Bolivia","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BOL","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","102.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Bolivia","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BOL","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","108.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Bolivia","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BIH","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2008","40.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Bosnia and Herzegovina","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BIH","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2010","51.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Bosnia and Herzegovina","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BIH","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","43.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Bosnia and Herzegovina","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BIH","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","60.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Bosnia and Herzegovina","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BIH","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","76.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Bosnia and Herzegovina","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BIH","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","84.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Bosnia and Herzegovina","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BIH","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","86.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Bosnia and Herzegovina","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BIH","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","96.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Bosnia and Herzegovina","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BWA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2006","14.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Botswana","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BWA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2008","15.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Botswana","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BWA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2010","39.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Botswana","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BWA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","45.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Botswana","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BWA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","48.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Botswana","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BWA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","95.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Botswana","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BWA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","77.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Botswana","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BWA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","82.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Botswana","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BWA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","77.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Botswana","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BRA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2006","9.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Brazil","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BRA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2008","8.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Brazil","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BRA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2010","9.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Brazil","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BRA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","12.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Brazil","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BRA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","6.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Brazil","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BRA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","7.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Brazil","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BRA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","6.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Brazil","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BRA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","7.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Brazil","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BRA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","7.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Brazil","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BGR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2006","28.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Bulgaria","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BGR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2008","24.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Bulgaria","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BGR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2010","31.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Bulgaria","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BGR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","17.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Bulgaria","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BGR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","18.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Bulgaria","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
